checked_at,dataset,path,area,source_family,format,size_bytes,lfs_size_bytes,last_commit_id,last_commit_date,download_url
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,la_guaira/damage_assessment/validated/validated_mapswipe/mapswipe_agg_results_3173_raw.geojson,la_guaira,validated_mapswipe,geojson,198703,,8f7228d872bbec5919d7cfc3b1481088900ec2bd,2026-06-30T17:21:23.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/la_guaira/damage_assessment/validated/validated_mapswipe/mapswipe_agg_results_3173_raw.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,la_guaira/damage_assessment/validated/validated_mapswipe/source.json,la_guaira,validated_mapswipe,json,1486,,fcb9da4c11a185b3a06b423054046e74aa562753,2026-07-01T10:58:43.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/la_guaira/damage_assessment/validated/validated_mapswipe/source.json
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,la_guaira/viz/aoi.png,la_guaira,visualization,png,279362,279362,f182b1081d49fc662631d4e8be737e0f4bda15ea,2026-06-28T23:21:07.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/la_guaira/viz/aoi.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,la_guaira/viz/building_crops.png,la_guaira,visualization,png,2637272,2637272,f182b1081d49fc662631d4e8be737e0f4bda15ea,2026-06-28T23:21:07.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/la_guaira/viz/building_crops.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,la_guaira/viz/building_density.png,la_guaira,visualization,png,423771,423771,f182b1081d49fc662631d4e8be737e0f4bda15ea,2026-06-28T23:21:07.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/la_guaira/viz/building_density.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,la_guaira/viz/damage_crops.png,la_guaira,visualization,png,1549051,1549051,f182b1081d49fc662631d4e8be737e0f4bda15ea,2026-06-28T23:21:07.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/la_guaira/viz/damage_crops.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,la_guaira/viz/damage_gallery.png,la_guaira,visualization,png,317867,317867,3ec4b8e259574901429cb8bb4914330532e60475,2026-06-28T23:56:15.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/la_guaira/viz/damage_gallery.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,la_guaira/viz/post_imagery.png,la_guaira,visualization,png,492797,492797,8f83b90ebd63d5fd82074e678749368d52353d36,2026-06-29T00:01:59.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/la_guaira/viz/post_imagery.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,methodology.png,,metadata,png,83217,83217,0215a2e186519cdeef72b0dbc5690d544a699456,2026-06-30T12:04:21.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/methodology.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/README.md,moron,metadata,md,10022,,400bc36c19afc840ef9bdbece7fbe15a1fcb66fd,2026-06-30T17:43:59.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/README.md
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/aoi.geojson,moron,metadata,geojson,470,,ed008852293a49bf98e4c991d63ab08efe8178bb,2026-06-30T16:14:08.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/aoi.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/buildings/moron_buildings_density_h3.geojson,moron,buildings,geojson,158737,,ed008852293a49bf98e4c991d63ab08efe8178bb,2026-06-30T16:14:08.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/buildings/moron_buildings_density_h3.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/buildings/moron_buildings_density_h3.pmtiles,moron,buildings,pmtiles,20312,,ed008852293a49bf98e4c991d63ab08efe8178bb,2026-06-30T16:14:08.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/buildings/moron_buildings_density_h3.pmtiles
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/buildings/moron_buildings_points.geojson,moron,buildings,geojson,1667160,,ed008852293a49bf98e4c991d63ab08efe8178bb,2026-06-30T16:14:08.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/buildings/moron_buildings_points.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/buildings/moron_buildings_polygons.geojson,moron,buildings,geojson,6035101,,ed008852293a49bf98e4c991d63ab08efe8178bb,2026-06-30T16:14:08.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/buildings/moron_buildings_polygons.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/damage_assessment/combined/moron_combined_damage_points.geojson,moron,combined,geojson,50157,,ed008852293a49bf98e4c991d63ab08efe8178bb,2026-06-30T16:14:08.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/damage_assessment/combined/moron_combined_damage_points.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/damage_assessment/combined/moron_combined_damage_polygons.geojson,moron,combined,geojson,142611,,ed008852293a49bf98e4c991d63ab08efe8178bb,2026-06-30T16:14:08.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/damage_assessment/combined/moron_combined_damage_polygons.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/damage_assessment/combined/moron_combined_h3_res11.geojson,moron,combined,geojson,81639,,ed008852293a49bf98e4c991d63ab08efe8178bb,2026-06-30T16:14:08.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/damage_assessment/combined/moron_combined_h3_res11.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/damage_assessment/combined/source.json,moron,combined,json,560,,7c2e66f831b13c51bdb593c66e1450465d1a1180,2026-06-30T17:28:27.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/damage_assessment/combined/source.json
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/damage_assessment/fair/moron_damage_points.geojson,moron,fair,geojson,207215,,ed008852293a49bf98e4c991d63ab08efe8178bb,2026-06-30T16:14:08.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/damage_assessment/fair/moron_damage_points.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/damage_assessment/fair/moron_damage_polygons.geojson,moron,fair,geojson,664545,,ed008852293a49bf98e4c991d63ab08efe8178bb,2026-06-30T16:14:08.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/damage_assessment/fair/moron_damage_polygons.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/damage_assessment/fair/moron_major_destroyed_h3_res12.geojson,moron,fair,geojson,74487,,ed008852293a49bf98e4c991d63ab08efe8178bb,2026-06-30T16:14:08.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/damage_assessment/fair/moron_major_destroyed_h3_res12.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/damage_assessment/fair/moron_major_destroyed_points.geojson,moron,fair,geojson,68364,,ed008852293a49bf98e4c991d63ab08efe8178bb,2026-06-30T16:14:08.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/damage_assessment/fair/moron_major_destroyed_points.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/damage_assessment/moron_source_comparison.png,moron,metadata,png,203069,203069,400bc36c19afc840ef9bdbece7fbe15a1fcb66fd,2026-06-30T17:43:59.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/damage_assessment/moron_source_comparison.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/damage_assessment/osu/moron_osu_damaged_h3_res11.geojson,moron,osu,geojson,128142,,7c2e66f831b13c51bdb593c66e1450465d1a1180,2026-06-30T17:28:27.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/damage_assessment/osu/moron_osu_damaged_h3_res11.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/damage_assessment/osu/moron_osu_damaged_points.geojson,moron,osu,geojson,130375,,7c2e66f831b13c51bdb593c66e1450465d1a1180,2026-06-30T17:28:27.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/damage_assessment/osu/moron_osu_damaged_points.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/damage_assessment/osu/moron_osu_damaged_polygons.geojson,moron,osu,geojson,220908,,7c2e66f831b13c51bdb593c66e1450465d1a1180,2026-06-30T17:28:27.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/damage_assessment/osu/moron_osu_damaged_polygons.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/damage_assessment/osu/source.json,moron,osu,json,924,,7c2e66f831b13c51bdb593c66e1450465d1a1180,2026-06-30T17:28:27.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/damage_assessment/osu/source.json
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/viz/aoi.png,moron,visualization,png,373973,373973,1fdd22b6528c3e360185bbd894778af6d89b77d8,2026-06-30T16:38:35.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/viz/aoi.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/viz/building_crops.png,moron,visualization,png,1917521,1917521,1fdd22b6528c3e360185bbd894778af6d89b77d8,2026-06-30T16:38:35.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/viz/building_crops.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/viz/building_density.png,moron,visualization,png,1034088,1034088,1fdd22b6528c3e360185bbd894778af6d89b77d8,2026-06-30T16:38:35.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/viz/building_density.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/viz/damage_crops.png,moron,visualization,png,1278165,1278165,1fdd22b6528c3e360185bbd894778af6d89b77d8,2026-06-30T16:38:35.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/viz/damage_crops.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/viz/damage_gallery.png,moron,visualization,png,152027,152027,1fdd22b6528c3e360185bbd894778af6d89b77d8,2026-06-30T16:38:35.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/viz/damage_gallery.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,moron/viz/post_imagery.png,moron,visualization,png,1190110,1190110,1fdd22b6528c3e360185bbd894778af6d89b77d8,2026-06-30T16:38:35.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/moron/viz/post_imagery.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,multisource_damage/README.md,,multisource_damage,md,3651,,400bc36c19afc840ef9bdbece7fbe15a1fcb66fd,2026-06-30T17:43:59.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/multisource_damage/README.md
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,multisource_damage/agreement_summary.json,,multisource_damage,json,1910,,50fdadd4292b56baca319caf7a37a06bdbd564e2,2026-06-29T08:34:28.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/multisource_damage/agreement_summary.json
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,multisource_damage/multires_agreement.csv,,multisource_damage,csv,496,,50fdadd4292b56baca319caf7a37a06bdbd564e2,2026-06-29T08:34:28.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/multisource_damage/multires_agreement.csv
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,multisource_damage/source_comparison.png,,multisource_damage,png,1082347,1082347,67fabc27a2be32949b04c9c562ba6cc03ca90b8c,2026-06-29T20:08:25.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/multisource_damage/source_comparison.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,multisource_damage/validation_counts.json,,multisource_damage,json,617,,a3671c5b07db3c2f5fd28d29c9a58eabca9813cc,2026-06-29T10:49:04.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/multisource_damage/validation_counts.json
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,multisource_damage/validation_h3.geojson,,multisource_damage,geojson,3199152,,a37fce874e20d14343fbbfb297fae3cb5f67d66d,2026-06-29T10:49:03.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/multisource_damage/validation_h3.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/README.md,naiguata,metadata,md,8515,,65207637531afc86f4e1177e3d995c3d3d42335e,2026-06-30T18:11:10.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/README.md
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/aoi.geojson,naiguata,metadata,geojson,522321,,69ee254f101125930dce13db602d605faaa0f66a,2026-06-29T00:04:21.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/aoi.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/buildings/naiguata_buildings_density_h3.geojson,naiguata,buildings,geojson,16678,,422d1f003c3ce2b0da4bb853f35f39888e91da9a,2026-06-28T22:45:19.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/buildings/naiguata_buildings_density_h3.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/buildings/naiguata_buildings_density_h3.pmtiles,naiguata,buildings,pmtiles,13173,,422d1f003c3ce2b0da4bb853f35f39888e91da9a,2026-06-28T22:45:19.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/buildings/naiguata_buildings_density_h3.pmtiles
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/buildings/naiguata_buildings_points.geojson,naiguata,buildings,geojson,329017,,422d1f003c3ce2b0da4bb853f35f39888e91da9a,2026-06-28T22:45:19.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/buildings/naiguata_buildings_points.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/buildings/naiguata_buildings_polygons.geojson,naiguata,buildings,geojson,1133203,,422d1f003c3ce2b0da4bb853f35f39888e91da9a,2026-06-28T22:45:19.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/buildings/naiguata_buildings_polygons.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/damage_assessment/combined/naiguata_combined_damage_points.geojson,naiguata,combined,geojson,5625,,2b806d9c771d7c5c44367b217c51ed526e4b35f0,2026-06-29T12:48:30.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/damage_assessment/combined/naiguata_combined_damage_points.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/damage_assessment/combined/naiguata_combined_damage_polygons.geojson,naiguata,combined,geojson,9587,,2b806d9c771d7c5c44367b217c51ed526e4b35f0,2026-06-29T12:48:30.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/damage_assessment/combined/naiguata_combined_damage_polygons.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/damage_assessment/combined/naiguata_combined_h3_res11.geojson,naiguata,combined,geojson,13997,,2b806d9c771d7c5c44367b217c51ed526e4b35f0,2026-06-29T12:48:30.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/damage_assessment/combined/naiguata_combined_h3_res11.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/damage_assessment/combined/source.json,naiguata,combined,json,488,,2b806d9c771d7c5c44367b217c51ed526e4b35f0,2026-06-29T12:48:30.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/damage_assessment/combined/source.json
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/damage_assessment/fair/naiguata_damage_points.geojson,naiguata,fair,geojson,17814,,925980041706e09c13a51ff72236c9b0a9a5cd13,2026-06-29T19:36:31.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/damage_assessment/fair/naiguata_damage_points.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/damage_assessment/fair/naiguata_damage_polygons.geojson,naiguata,fair,geojson,49218,,925980041706e09c13a51ff72236c9b0a9a5cd13,2026-06-29T19:36:31.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/damage_assessment/fair/naiguata_damage_polygons.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/damage_assessment/fair/naiguata_major_destroyed_h3_res12.geojson,naiguata,fair,geojson,10457,,925980041706e09c13a51ff72236c9b0a9a5cd13,2026-06-29T19:36:31.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/damage_assessment/fair/naiguata_major_destroyed_h3_res12.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/damage_assessment/fair/naiguata_major_destroyed_points.geojson,naiguata,fair,geojson,8506,,925980041706e09c13a51ff72236c9b0a9a5cd13,2026-06-29T19:36:31.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/damage_assessment/fair/naiguata_major_destroyed_points.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/damage_assessment/naiguata_source_comparison.png,naiguata,metadata,png,205985,205985,f05b39b1a55fae0408853a5ef32fcc8e9870e3d3,2026-06-29T20:13:21.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/damage_assessment/naiguata_source_comparison.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/damage_assessment/osu/naiguata_osu_damaged_h3_res11.geojson,naiguata,osu,geojson,106161,,2b806d9c771d7c5c44367b217c51ed526e4b35f0,2026-06-29T12:48:30.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/damage_assessment/osu/naiguata_osu_damaged_h3_res11.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/damage_assessment/osu/naiguata_osu_damaged_points.geojson,naiguata,osu,geojson,195601,,2b806d9c771d7c5c44367b217c51ed526e4b35f0,2026-06-29T12:48:30.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/damage_assessment/osu/naiguata_osu_damaged_points.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/damage_assessment/osu/naiguata_osu_damaged_polygons.geojson,naiguata,osu,geojson,319970,,2b806d9c771d7c5c44367b217c51ed526e4b35f0,2026-06-29T12:48:30.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/damage_assessment/osu/naiguata_osu_damaged_polygons.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/damage_assessment/osu/source.json,naiguata,osu,json,841,,2b806d9c771d7c5c44367b217c51ed526e4b35f0,2026-06-29T12:48:30.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/damage_assessment/osu/source.json
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/viz/aoi.png,naiguata,visualization,png,275214,275214,f182b1081d49fc662631d4e8be737e0f4bda15ea,2026-06-28T23:21:07.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/viz/aoi.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/viz/building_crops.png,naiguata,visualization,png,2437293,2437293,f182b1081d49fc662631d4e8be737e0f4bda15ea,2026-06-28T23:21:07.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/viz/building_crops.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/viz/building_density.png,naiguata,visualization,png,749888,749888,f182b1081d49fc662631d4e8be737e0f4bda15ea,2026-06-28T23:21:07.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/viz/building_density.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/viz/damage_crops.png,naiguata,visualization,png,1744373,1744373,f182b1081d49fc662631d4e8be737e0f4bda15ea,2026-06-28T23:21:07.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/viz/damage_crops.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/viz/damage_gallery.png,naiguata,visualization,png,255432,255432,3ec4b8e259574901429cb8bb4914330532e60475,2026-06-28T23:56:15.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/viz/damage_gallery.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,naiguata/viz/post_imagery.png,naiguata,visualization,png,943959,943959,8f83b90ebd63d5fd82074e678749368d52353d36,2026-06-29T00:01:59.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/naiguata/viz/post_imagery.png
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,validated/README.md,,validated,md,4720,,b9df26cfe931e27ad0a988c1f45305b051405a73,2026-07-01T16:12:35.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/validated/README.md
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,validated/_summary.json,,validated,json,1351,,8f7228d872bbec5919d7cfc3b1481088900ec2bd,2026-06-30T17:21:23.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/validated/_summary.json
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,validated/venezuela_validated_accepted.geojson,,validated,geojson,241827,,92fc67b4f941737088e0c2af73a473e6e75ac18d,2026-06-30T20:19:27.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/validated/venezuela_validated_accepted.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,validated/venezuela_validated_damage.geojson,,validated,geojson,682793,,92fc67b4f941737088e0c2af73a473e6e75ac18d,2026-06-30T20:19:27.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/validated/venezuela_validated_damage.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,validated/venezuela_validated_points.geojson,,validated,geojson,153575,,92fc67b4f941737088e0c2af73a473e6e75ac18d,2026-06-30T20:19:27.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/validated/venezuela_validated_points.geojson
2026-07-01T17:51:20Z,hotosm/venezuela_eq_2026,validated/venezuela_validation_overview.png,,validated,png,1339981,1339981,5c3dd663a13fba03ecd65de6ba9b4bd8605f15bf,2026-06-30T19:47:44.000Z,https://huggingface.co/datasets/hotosm/venezuela_eq_2026/resolve/main/validated/venezuela_validation_overview.png
